entity_id,brand_key,brand,product_key,product,variant,gtin,heat_shu,heat_basis,us_availability,evidence_url,price,price_currency,buy_url,in_stock,store_domain,first_observed_at,last_observed_at,names_version,matcher_version,prompt_version,sources,source_count,tiers,hotones_seasons,duplicate_candidate,duplicate_candidate_count,duplicate_of_candidates,corroboration,review_count,review_outlets,review_stance_mix,rules_version
sauce:thaiger|sriracha-chilli,thaiger,Thaiger,sriracha-chilli,Sriracha Chilli Sauce,,00680890104455,,,retail_listing,http://world-en.openfoodfacts.org/product/0680890104455/sriracha-chilli-sauce-thaiger,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,2,sauce:aroy-d|sriracha-chilli|sauce:sauce-shop|sriracha-chilli,single_source:off,0,,,v1
sauce:best-bean|sriracha-edamame,best-bean,The Best Bean Co,sriracha-edamame,Sriracha Edamame,,00851335000827,,,retail_listing,http://world-en.openfoodfacts.org/product/0851335000827/sriracha-edamame-the-best-bean-co,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:bossy-gourmet|hatch-green-chile-salsa,bossy-gourmet,The Bossy Gourmet,hatch-green-chile-salsa,Hatch Green Chile Salsa,,00865447000125,,,retail_listing,http://world-en.openfoodfacts.org/product/0865447000125/hatch-green-chile-salsa-the-bossy-gourmet,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:bounty-kitchen|sweet-spicy-chili-crisp-salmon-with-soba-noodles-snap-peas-pearl-onion-and-bell-pepper,bounty-kitchen,The Bounty Kitchen,sweet-spicy-chili-crisp-salmon-with-soba-noodles-snap-peas-pearl-onion-and-bell-pepper,"Sweet & Spicy Chili Crisp Salmon with Soba Noodles, Snap Peas, Pearl Onion, and Bell Pepper",,00850075557011,,,retail_listing,http://world-en.openfoodfacts.org/product/0850075557011/sweet-spicy-chili-crisp-salmon-with-soba-noodles-snap-peas-pearl-onion-and-bell-pepper-the-bounty-kitchen,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:crabby-shack|lavender-lava,crabby-shack,The Crabby Shack,lavender-lava,Lavender Lava,,,,,retail_listing,https://heatonist.com/products/the-crabby-shack-lavender-lava,12.00,USD,https://heatonist.com/products/the-crabby-shack-lavender-lava,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:crabby-shack|original-hottie,crabby-shack,The Crabby Shack,original-hottie,The Original Hottie Hot Sauce,,,,,retail_listing,https://heatonist.com/products/the-original-hottie-hot-sauce-the-crabby-shack,10.00,USD,https://heatonist.com/products/the-original-hottie-hot-sauce-the-crabby-shack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,1,sauce:|original-hottie,single_source:shopify,0,,,v1
sauce:daily-crave|sriracha-straws,daily-crave,The Daily Crave,sriracha-straws,Sriracha Straws,,00858641003696,,,retail_listing,http://world-en.openfoodfacts.org/product/0858641003696/sriracha-straws-the-daily-crave,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:duck-king|chili-oil,duck-king,The Duck King Sauce,chili-oil,CHILI OIL,,08997207780014,,,retail_listing,http://world-en.openfoodfacts.org/product/8997207780014/chili-oil-the-duck-king-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,8,sauce:allied-old-english|chili-oil|sauce:american-roland|chili-oil|sauce:boon|chili-oil|sauce:family-pet|chili-oil|sauce:hot-jiang|chili-oil,single_source:off,0,,,v1
sauce:fermentalists|crunchy-chilli-oil,fermentalists,The Fermentalists,crunchy-chilli-oil,Crunchy Chilli Oil,,09309000821020,,,retail_listing,http://world-en.openfoodfacts.org/product/9309000821020/crunchy-chilli-oil-the-fermentalists,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:fresh-market|coconut-mango-pepper,fresh-market,The Fresh Market,coconut-mango-pepper,Coconut mango pepper sauce,,00737094006037,,,retail_listing,http://world-en.openfoodfacts.org/product/0737094006037/coconut-mango-pepper-sauce-the-fresh-market,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:holy|garlic-sriracha,holy,The Holy Sauce,garlic-sriracha,Garlic Sriracha,,08437021852851,,,retail_listing,http://world-en.openfoodfacts.org/product/8437021852851/garlic-sriracha-the-holy-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:holy|sriracha-green-chilli-sauces,holy,The Holy Sauce,sriracha-green-chilli-sauces,Sriracha Green Chilli Sauces,,08437021852875,,,retail_listing,http://world-en.openfoodfacts.org/product/8437021852875/sriracha-green-chilli-sauces-the-holy-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:holy|xtra-hot-sriracha,holy,The Holy Sauce,xtra-hot-sriracha,Xtra Hot Sriracha,,08437021852837,,,retail_listing,http://world-en.openfoodfacts.org/product/8437021852837/xtra-hot-sriracha-the-holy-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:house-foo|sweet-foo-mexican-chili-oil-with-honey,house-foo,The House Foo,sweet-foo-mexican-chili-oil-with-honey,Sweet Foo Mexican Chili Oil with Honey,,00197644237296,,,retail_listing,http://world-en.openfoodfacts.org/product/0197644237296/sweet-foo-mexican-chili-oil-with-honey-the-house-foo,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:kitchen-garden-farm|ghost-pepper-sriracha-super-hot-chili,kitchen-garden,The Kitchen Garden LLC,ghost-pepper-sriracha-super-hot-chili,GHOST PEPPER SRIRACHA SUPER HOT CHILI SAUCE,,00860953000140,,,retail_listing,file:///C:/Users/luke_/Desktop/AI/Scout/state/snapshot-20260919T082412Z/fdc/candidates.csv,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,fdc,1,1_population,,False,0,,single_source:fdc,0,,,v1
sauce:kroger|culinary,kroger,The Kroger Co.,peruvian-aji-amarillo-culinary,PERUVIAN AJI AMARILLO CULINARY HOT SAUCE,,00011110868015,,,retail_listing,file:///C:/Users/luke_/Desktop/AI/Scout/state/snapshot-20260919T082412Z/fdc/candidates.csv,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,fdc|off,2,1_population,,False,0,,multi_source,0,,,v1
sauce:kroger|harissa-roasted-red-pepper-simmer,kroger,The Kroger Co.,harissa-roasted-red-pepper-simmer,HARISSA & ROASTED RED PEPPER SIMMER SAUCE,,00011110889744,,,retail_listing,file:///C:/Users/luke_/Desktop/AI/Scout/state/snapshot-20260919T082412Z/fdc/candidates.csv,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,fdc|off,2,1_population,,False,0,,multi_source,0,,,v1
sauce:kroger|kroger-sweet-chili,kroger,The Kroger Co.,kroger-sweet-chili,"KROGER, SWEET CHILI SAUCE",30mL,00011110851963,,,retail_listing,file:///C:/Users/luke_/Desktop/AI/Scout/state/snapshot-20260919T082412Z/fdc/candidates.csv,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,fdc|off,2,1_population,,False,0,,multi_source,0,,,v1
sauce:kroger|medium-raspberry-chipotle-pepper-salsa,kroger,The Kroger Co.,medium-raspberry-chipotle-pepper-salsa,MEDIUM RASPBERRY & CHIPOTLE PEPPER SALSA,,00011110052612,,,retail_listing,file:///C:/Users/luke_/Desktop/AI/Scout/state/snapshot-20260919T082412Z/fdc/candidates.csv,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,fdc|off,2,1_population,,False,0,,multi_source,0,,,v1
sauce:kroger|simple-truth-organic-sweet-thai-style-chili,kroger,The Kroger Co.,simple-truth-organic-sweet-thai-style-chili,Simple Truth Organic Sweet Thai Style Chili Sauce,,00011110042804,,,retail_listing,http://world-en.openfoodfacts.org/product/0011110042804/simple-truth-organic-sweet-thai-style-chili-sauce-the-kroger-co,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:kroger|hot,kroger,The Kroger Co.,hot,Hot Sauce,,00011110874047,,,retail_listing,http://world-en.openfoodfacts.org/product/0011110874047/hot-sauce-the-kroger-co,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,124,sauce:a-m-braswell-jr|hot|sauce:ala-orden|hot|sauce:always-save|hot|sauce:antonio-sanchez-salazar|hot|sauce:best-choice|hot,single_source:off,0,,,v1
sauce:kroger|jalapeno,kroger,The Kroger Co.,jalapeno,Jalapeno Hot Sauce,,00011110785251,,,retail_listing,http://world-en.openfoodfacts.org/product/0011110785251/jalapeno-hot-sauce-the-kroger-co,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,16,sauce:ahold|jalapeno|sauce:cien-chiles|jalapeno|sauce:el-pollo-loco|jalapeno|sauce:finest|jalapeno|sauce:freaky-ferments-food-beverage|jalapeno,single_source:off,0,,,v1
sauce:kroger|chipotle-pepper,kroger,The Kroger Co.,chipotle-pepper,Chipotle Pepper Hot Sauce,,00011110785558,,,retail_listing,http://world-en.openfoodfacts.org/product/0011110785558/chipotle-pepper-hot-sauce-the-kroger-co,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,3,sauce:brother-bru-bru-s|chipotle-pepper|sauce:mcilhenny|chipotle-pepper|sauce:|chipotle-pepper,single_source:off,0,,,v1
sauce:moran-group|kurtz-bayou-heat-louisiana,moran-group,The Moran Group Incorporated,kurtz-bayou-heat-louisiana,"Kurtz, Bayou Heat, Louisiana Hot Sauce",,00051933040502,,,retail_listing,http://world-en.openfoodfacts.org/product/0051933040502/kurtz-bayou-heat-louisiana-hot-sauce-the-moran-group-incorporated,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:moran-group|wing,moran-group,The Moran Group Incorporated,wing,Wing Sauce,,00051933112308,,,retail_listing,http://world-en.openfoodfacts.org/product/0051933112308/wing-sauce-the-moran-group-incorporated,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,26,sauce:ahold|wing|sauce:bella-s|wing|sauce:best-choice|wing|sauce:chestnut-hill|wing|sauce:chica-bella|wing,single_source:off,0,,,v1
sauce:ojai-cook|bite-back-tartan-sauce-with-jalapeno-horseradish,ojai-cook,The Ojai Cook,bite-back-tartan-sauce-with-jalapeno-horseradish,Bite back tartan sauce with jalapeno & horseradish,,00693239990060,,,retail_listing,http://world-en.openfoodfacts.org/product/0693239990060/bite-back-tartan-sauce-with-jalapeno-horseradish-the-ojai-cook,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:only-bean|crunchy-roasted-edamame-sriracha,only-bean,The Only Bean,crunchy-roasted-edamame-sriracha,Crunchy Roasted Edamame Sriracha,,00860006036218,,,retail_listing,http://world-en.openfoodfacts.org/product/0860006036218/crunchy-roasted-edamame-sriracha-the-only-bean,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:original-fire-nine|west-coast-style,original-fire-nine,The Original Fire Nine,west-coast-style,west coast style hot sauce,,00000083119804,,,retail_listing,http://world-en.openfoodfacts.org/product/83119804/the-original-fire-nine-west-coast-style-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:pepper-ninja|angry-mango-scorpion,pepper-ninja,The Pepper Ninja Hot Sauce,angry-mango-scorpion,Angry Mango Scorpion Hot Sauce,,,,,retail_listing,https://thepepperninja.com/products/angry-mango-scorpion-hot-sauce,9.99,USD,https://thepepperninja.com/products/angry-mango-scorpion-hot-sauce,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:pepper-ninja|feelin-fuzzy-peach-habanero,pepper-ninja,The Pepper Ninja Hot Sauce,feelin-fuzzy-peach-habanero,Feelin Fuzzy Peach Habanero Hot Sauce,,,,,retail_listing,https://thepepperninja.com/products/feelin-fuzzy-peach-habanero-hot-sauce,5.00,USD,https://thepepperninja.com/products/feelin-fuzzy-peach-habanero-hot-sauce,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:pepper-ninja|garlic-ghost-pepper,pepper-ninja,The Pepper Ninja Hot Sauce,garlic-ghost-pepper,Garlic Ghost Pepper Hot Sauce,,,,,retail_listing,https://thepepperninja.com/products/garlic-ghost-pepper-hot-sauce,11.00,USD,https://thepepperninja.com/products/garlic-ghost-pepper-hot-sauce,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:pepper-ninja|impeached,pepper-ninja,The Pepper Ninja Hot Sauce,impeached,imPEACHed Hot Sauce,,,,,retail_listing,https://thepepperninja.com/products/impeached-hot-sauce,10.50,USD,https://thepepperninja.com/products/impeached-hot-sauce,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:pepper-ninja|jalapeno-garlic,pepper-ninja,The Pepper Ninja Hot Sauce,jalapeno-garlic,Jalapeño Garlic Hot Sauce,,,,,retail_listing,https://thepepperninja.com/products/jalapeno-garlic-hot-sauce,10.50,USD,https://thepepperninja.com/products/jalapeno-garlic-hot-sauce,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,1,sauce:|jalapeno-garlic,single_source:shopify,0,,,v1
sauce:pepper-ninja|mango-pineapple-habanero,pepper-ninja,The Pepper Ninja Hot Sauce,mango-pineapple-habanero,Mango Pineapple Habanero Hot Sauce,,,,,retail_listing,https://thepepperninja.com/products/mango-pineapple-habanero-hot-sauce,9.99,USD,https://thepepperninja.com/products/mango-pineapple-habanero-hot-sauce,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,1,sauce:freaky-ferments-food-beverage|mango-pineapple-habanero,single_source:shopify,0,,,v1
sauce:pepper-ninja|ninja-napalm-hot-sauce-featured-on-hot-ones-season-25,pepper-ninja,The Pepper Ninja Hot Sauce,ninja-napalm-hot-sauce-featured-on-hot-ones-season-25,Ninja Napalm Hot Sauce | Featured on Hot Ones Season 25,,,,,retail_listing,https://thepepperninja.com/products/ninja-napalm-hot-sauce-featured-on-hot-ones-season-25,11.99,USD,https://thepepperninja.com/products/ninja-napalm-hot-sauce-featured-on-hot-ones-season-25,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:pepper-ninja|ninja-napalm,pepper-ninja,The Pepper Ninja,ninja-napalm,Ninja Napalm,,,,,retail_listing,https://heatonist.com/products/ninja-napalm-the-pepper-ninja,8.00,USD,https://heatonist.com/products/ninja-napalm-the-pepper-ninja,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:pepper-ninja|garlic-habanero,pepper-ninja,The Pepper Ninja,garlic-habanero,Garlic Habanero,,,,,retail_listing,https://heatonist.com/products/garlic-habanero-the-pepper-ninja,10.50,USD,https://thepepperninja.com/products/garlic-habanero-hot-sauce,True,thepepperninja.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,5,sauce:freaky-ferments-food-beverage|garlic-habanero|sauce:papa-tony-s|garlic-habanero|sauce:pics|garlic-habanero|sauce:red-beards|garlic-habanero|sauce:torchbearer-sauces|garlic-habanero,single_source:shopify,0,,,v1
sauce:shed|red-chile,shed,The Shed,red-chile,Red Chile Sauce,,00642881927443,,,retail_listing,http://world-en.openfoodfacts.org/product/0642881927443/red-chile-sauce-the-shed,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,3,sauce:b-g|medium-red-chile|sauce:el-pinto|red-chile|sauce:young-guns|red-chile,single_source:off,0,,,v1
sauce:shed|green-chile,shed,The Shed,green-chile,Green Chile Sauce,,00642881927450,,,retail_listing,http://world-en.openfoodfacts.org/product/0642881927450/green-chile-sauce-the-shed,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,9,sauce:cmr-distribution|nanita-s-finest-green-chile|sauce:hungryroot|green-chile|sauce:los-roast|green-chile|sauce:on-the-border|green-chile|sauce:sadie-s|green-chile,single_source:off,0,,,v1
